ds,Real Price,Train 10 days,Train 5 days,Train 15 days,Train 20 days,Train 25 days,Diff Fine,Diff Large
2025-02-22 04:25:59.999,2684.3,2750.181,2748.873,2746.136,2748.9805,2742.0088,65.88090820312482,64.68046874999982
2025-02-22 04:26:59.999,2683.6,2750.181,2748.873,2746.394,2748.9805,2742.0088,66.58090820312509,65.38046875000009
2025-02-22 04:27:59.999,2682.0,2750.181,2748.873,2746.394,2748.9805,2742.0088,68.180908203125,66.98046875
2025-02-22 04:28:59.999,2681.71,2750.181,2748.873,2746.394,2748.9805,2742.0088,68.47090820312496,67.27046874999996
2025-02-22 04:29:59.999,2681.49,2750.181,2748.873,2746.394,2748.9805,2742.0088,68.69090820312522,67.49046875000022
2025-02-22 04:30:59.999,2680.35,2750.6125,2749.0884,2746.6096,2749.921,2742.523,70.26254882812509,69.57089843750009
2025-02-22 04:31:59.999,2682.5,2750.6125,2749.0884,2746.6096,2750.0032,2742.523,68.112548828125,67.503173828125
2025-02-22 04:32:59.999,2682.7,2750.6125,2749.0884,2746.6096,2750.0032,2742.523,67.91254882812518,67.30317382812518
2025-02-22 04:33:59.999,2683.0,2750.7878,2749.275,2746.85,2750.3628,2742.7322,67.787841796875,67.36279296875
2025-02-22 04:34:59.999,2680.26,2750.181,2749.1084,2746.394,2748.9805,2742.0088,69.92090820312478,68.72046874999978
2025-02-22 04:35:59.999,2679.99,2750.181,2749.1084,2746.394,2748.9805,2742.0088,70.19090820312522,68.99046875000022
2025-02-22 04:36:59.999,2682.52,2750.6125,2749.1658,2746.6096,2749.902,2742.523,68.09254882812502,67.38209960937502
2025-02-22 04:37:59.999,2681.7,2750.181,2748.9504,2746.394,2748.8794,2742.523,68.48090820312518,67.17939453125018
2025-02-22 04:38:59.999,2682.47,2751.1687,2749.75,2748.4478,2750.4302,2742.0088,68.6987011718752,67.9601757812502
2025-02-22 04:39:59.999,2681.84,2751.1687,2749.75,2748.4478,2750.9849,2742.0088,69.32870117187485,69.14486328124985
2025-02-22 04:40:59.999,2684.2,2751.1687,2749.75,2748.4478,2750.9849,2742.0088,66.96870117187518,66.78486328125018
2025-02-22 04:41:59.999,2682.5,2751.1394,2749.7908,2748.4478,2750.9849,2742.0088,68.639404296875,68.48486328125
2025-02-22 04:42:59.999,2680.57,2751.1394,2749.7908,2748.6394,2750.9849,2742.0088,70.56940429687484,70.41486328124984
2025-02-22 04:43:59.999,2682.4,2751.3596,2749.9487,2748.6853,2750.9849,2742.0088,68.95961914062491,68.58486328124991
2025-02-22 04:44:59.999,2682.49,2751.6343,2749.9446,2748.6853,2750.9849,2742.0088,69.14427734375022,68.49486328125022
2025-02-22 04:45:59.999,2682.87,2752.066,2749.9438,2749.0537,2752.0076,2743.0828,69.19591796875011,69.13756835937511
2025-02-22 04:46:59.999,2681.0,2752.066,2749.9438,2748.839,2752.0076,2742.0088,71.06591796875,71.007568359375
2025-02-22 04:47:59.999,2682.51,2752.066,2749.8289,2748.839,2752.0076,2742.523,69.55591796874978,69.49756835937478
2025-02-22 04:48:59.999,2681.0,2751.9246,2749.8289,2748.839,2752.0076,2742.523,70.924560546875,71.007568359375
2025-02-22 04:49:59.999,2680.59,2751.6396,2749.7732,2748.6235,2750.9849,2742.415,71.04964843749985,70.39486328124985
2025-02-22 04:50:59.999,2680.83,2751.9246,2749.8289,2748.839,2752.0076,2742.415,71.09456054687507,71.17756835937507
2025-02-22 04:51:59.999,2683.0,2751.9246,2749.8289,2748.839,2752.0076,2742.303,68.924560546875,69.007568359375
2025-02-22 04:52:59.999,2683.27,2750.947,2749.8289,2748.839,2752.0076,2742.303,67.67702148437502,68.73756835937502
2025-02-22 04:53:59.999,2682.1,2750.947,2749.8196,2748.839,2752.0076,2742.303,68.84702148437509,69.90756835937509
2025-02-22 04:54:59.999,2683.7,2750.947,2749.8196,2748.839,2752.0076,2742.303,67.24702148437518,68.30756835937518
2025-02-22 04:55:59.999,2683.17,2750.947,2749.8196,2748.839,2752.0076,2742.303,67.77702148437493,68.83756835937493
2025-02-22 04:56:59.999,2682.6,2750.8198,2749.8196,2748.839,2752.0076,2742.303,68.21982421875009,69.40756835937509
2025-02-22 04:57:59.999,2682.71,2751.327,2749.786,2748.839,2752.0076,2742.303,68.61690429687496,69.29756835937496
2025-02-22 04:58:59.999,2682.29,2750.5107,2749.7424,2748.6235,2750.9849,2741.7888,68.22074218750004,68.69486328125004
2025-02-22 04:59:59.999,2681.23,2750.8284,2749.7998,2748.742,2752.0076,2742.303,69.59836914062498,70.77756835937498
2025-02-22 05:00:59.999,2681.19,2750.3447,2749.1682,2746.8552,2749.7588,2742.5251,69.15472656249995,68.56878906249995
2025-02-22 05:01:59.999,2683.0,2750.3367,2745.3906,2746.1162,2749.7588,2742.5251,67.336669921875,66.7587890625
2025-02-22 05:02:59.999,2681.38,2751.0164,2750.169,2747.0842,2750.7815,2742.663,69.63635742187489,69.40149414062489
2025-02-22 05:03:59.999,2681.18,2751.1106,2750.4082,2747.0842,2750.6992,2742.663,69.93059570312516,69.51921875000016
2025-02-22 05:04:59.999,2680.5,2751.1467,2750.4263,2747.0842,2750.6992,2742.663,70.646728515625,70.19921875
2025-02-22 05:05:59.999,2681.41,2750.9592,2750.276,2747.0474,2749.8835,2742.5251,69.54922851562515,68.47354492187515
2025-02-22 05:06:59.999,2679.61,2750.9592,2750.276,2747.0474,2749.8835,2742.5251,71.34922851562487,70.27354492187487
2025-02-22 05:07:59.999,2679.33,2750.9592,2750.276,2747.0474,2749.8835,2742.5251,71.62922851562507,70.55354492187507
2025-02-22 05:08:59.999,2678.71,2750.9592,2750.0996,2747.0474,2749.8835,2742.5251,72.24922851562496,71.17354492187496
2025-02-22 05:09:59.999,2676.4,2750.9592,2750.6265,2747.0474,2749.8835,2742.5251,74.55922851562491,73.48354492187491
2025-02-22 05:10:59.999,2678.66,2751.3652,2750.8027,2747.0474,2749.8835,2742.5251,72.70523437500015,71.22354492187515
2025-02-22 05:11:59.999,2679.39,2751.3652,2750.9912,2747.0474,2749.8835,2742.5251,71.97523437500013,70.49354492187513
2025-02-22 05:12:59.999,2678.7,2751.3652,2751.1492,2747.0474,2749.8835,2742.5251,72.66523437500018,71.18354492187518
2025-02-22 05:13:59.999,2676.9,2751.3652,2750.9912,2747.0474,2749.8835,2742.5251,74.46523437499991,72.98354492187491
2025-02-22 05:14:59.999,2676.1,2751.3652,2750.9912,2747.0474,2749.8835,2742.5251,75.26523437500009,73.78354492187509
2025-02-22 05:15:59.999,2676.03,2751.728,2751.2336,2747.58,2750.938,2743.1772,75.6980273437498,74.9079882812498
2025-02-22 05:16:59.999,2676.6,2751.5527,2751.2336,2747.3325,2750.824,2743.1772,74.95273437500009,74.22397460937509
2025-02-22 05:17:59.999,2678.47,2751.5527,2751.2336,2747.3325,2750.824,2743.1772,73.0827343750002,72.3539746093752
2025-02-22 05:18:59.999,2677.41,2751.5527,2751.2336,2747.3325,2750.824,2743.1772,74.14273437500015,73.41397460937515
2025-02-22 05:19:59.999,2680.39,2751.5527,2751.2336,2747.3325,2750.824,2743.1772,71.16273437500013,70.43397460937513
2025-02-22 05:20:59.999,2679.51,2751.9353,2751.2336,2747.3325,2750.824,2743.1772,72.42530273437478,71.31397460937478
2025-02-22 05:21:59.999,2679.3,2751.9353,2751.2336,2747.3325,2750.824,2743.1772,72.63530273437482,71.52397460937482
2025-02-22 05:22:59.999,2679.4,2751.5037,2751.1763,2747.3901,2749.8835,2743.1772,72.10366210937491,70.48354492187491
2025-02-22 05:23:59.999,2680.28,2751.5037,2751.1763,2747.3901,2749.8835,2742.663,71.2236621093748,69.6035449218748
2025-02-22 05:24:59.999,2681.4,2751.5037,2751.0742,2747.4988,2750.013,2742.5251,70.10366210937491,68.61293945312491
2025-02-22 05:25:59.999,2682.49,2751.5037,2751.1494,2747.4988,2750.013,2742.5251,69.01366210937522,67.52293945312522
2025-02-22 05:26:59.999,2681.62,2751.5037,2751.1494,2747.7568,2750.013,2742.5251,69.88366210937511,68.39293945312511
2025-02-22 05:27:59.999,2682.87,2751.5037,2751.1494,2747.7568,2750.013,2742.5251,68.63366210937511,67.14293945312511
2025-02-22 05:28:59.999,2682.0,2751.5037,2751.1494,2747.7568,2750.013,2742.5251,69.503662109375,68.012939453125
2025-02-22 05:29:59.999,2682.98,2751.5037,2751.1494,2747.7568,2750.013,2742.663,68.52366210937498,67.03293945312498
2025-02-22 05:30:59.999,2682.52,2751.9353,2751.3647,2747.8752,2750.9534,2743.1772,69.41530273437502,68.43336914062502
2025-02-22 05:31:59.999,2682.42,2751.9353,2751.3647,2747.8752,2750.9534,2743.1772,69.51530273437493,68.53336914062493
2025-02-22 05:32:59.999,2683.7,2751.9353,2751.3647,2747.8752,2750.9534,2743.9915,68.23530273437518,67.25336914062518
2025-02-22 05:33:59.999,2682.98,2752.26,2751.431,2748.213,2751.3953,2744.342,69.28000976562498,68.41526367187498
2025-02-22 05:34:59.999,2683.89,2751.9353,2751.8499,2747.9724,2750.9534,2743.1772,68.04530273437513,67.06336914062513
2025-02-22 05:35:59.999,2683.01,2751.9353,2751.8499,2747.9724,2750.9534,2743.1772,68.92530273437478,67.94336914062478
2025-02-22 05:36:59.999,2682.02,2751.9353,2751.8499,2747.8752,2750.9534,2743.1772,69.91530273437502,68.93336914062502
2025-02-22 05:37:59.999,2682.51,2751.5037,2751.7925,2747.7568,2750.013,2743.1772,68.99366210937478,67.50293945312478
2025-02-22 05:38:59.999,2684.29,2752.869,2752.4749,2749.8105,2752.0322,2742.663,68.57889648437504,67.74222656250004
2025-02-22 05:39:59.999,2685.1,2752.869,2752.4749,2749.8105,2753.1472,2742.663,67.76889648437509,68.04721679687509
2025-02-22 05:40:59.999,2686.95,2753.135,2752.4749,2749.8105,2753.1472,2742.663,66.18500976562518,66.19721679687518
2025-02-22 05:41:59.999,2690.8,2753.2524,2752.6345,2749.8105,2753.1472,2742.663,62.45244140624982,62.34721679687482
2025-02-22 05:42:59.999,2692.1,2753.543,2752.6902,2750.129,2753.1472,2742.663,61.44296875000009,61.04721679687509
2025-02-22 05:43:59.999,2690.5,2753.612,2752.6902,2750.3767,2754.17,2743.1772,63.112060546875,63.669921875
2025-02-22 05:44:59.999,2692.21,2753.612,2752.686,2750.3767,2754.17,2743.1772,61.402060546874964,61.959921874999964
2025-02-22 05:45:59.999,2691.11,2753.6836,2752.9902,2750.6196,2754.6118,2744.0605,62.57359374999987,63.50181640624987
2025-02-22 05:46:59.999,2692.9,2753.612,2752.628,2750.0688,2754.17,2743.1772,60.71206054687491,61.26992187499991
2025-02-22 05:47:59.999,2694.2,2753.612,2752.513,2750.0688,2754.17,2743.9915,59.41206054687518,59.96992187500018
2025-02-22 05:48:59.999,2692.53,2753.4707,2752.513,2750.0688,2754.17,2743.9915,60.9407031249998,61.6399218749998
2025-02-22 05:49:59.999,2692.46,2753.4707,2752.513,2750.0688,2754.17,2743.6743,61.010703124999964,61.709921874999964
2025-02-22 05:50:59.999,2690.62,2753.646,2752.513,2750.3164,2754.284,2744.2341,63.02599609375011,63.66393554687511
2025-02-22 05:51:59.999,2689.44,2753.646,2752.513,2750.3164,2754.284,2744.122,64.20599609374995,64.84393554687495
2025-02-22 05:52:59.999,2690.3,2753.2603,2752.513,2750.3164,2754.17,2743.7715,62.96025390624982,63.86992187499982
2025-02-22 05:53:59.999,2690.11,2753.2603,2752.5037,2750.3164,2754.17,2743.7715,63.15025390624987,64.05992187499987
2025-02-22 05:54:59.999,2690.45,2753.2603,2752.5037,2750.3164,2754.17,2743.7715,62.81025390625018,63.71992187500018
2025-02-22 05:55:59.999,2689.8,2753.2603,2752.5037,2750.3164,2754.17,2743.7715,63.46025390624982,64.36992187499982
2025-02-22 05:56:59.999,2689.6,2753.2603,2752.5037,2750.0688,2754.17,2742.9573,63.66025390625009,64.56992187500009
2025-02-22 05:57:59.999,2689.4,2753.2688,2752.47,2750.0688,2754.17,2742.9573,63.86879882812491,64.76992187499991
2025-02-22 05:58:59.999,2689.32,2753.1953,2752.484,2750.166,2753.1472,2742.443,63.875312499999836,63.827216796874836
2025-02-22 05:59:59.999,2690.68,2753.2688,2752.484,2750.0688,2754.17,2742.443,62.588798828125164,63.489921875000164
2025-02-22 06:00:59.999,2690.59,2756.6438,2755.3486,2752.9824,2756.7415,2746.9539,66.05379882812485,66.15145507812485
2025-02-22 06:01:59.999,2693.26,2756.6438,2755.3486,2752.9958,2756.7415,2746.806,63.38379882812478,63.48145507812478
2025-02-22 06:02:59.999,2693.99,2757.3032,2757.7769,2753.3335,2756.4353,2746.3706,63.31322265625022,62.44530273437522
2025-02-22 06:03:59.999,2692.94,2757.3975,2756.8357,2753.3335,2756.4353,2746.3706,64.45746093749995,63.495302734374945
2025-02-22 06:04:59.999,2694.01,2757.4336,2756.3613,2753.4753,2756.4353,2746.3706,63.42359374999978,62.42530273437478
2025-02-22 06:05:59.999,2693.17,2757.4336,2756.0896,2753.3853,2756.8555,2746.8503,64.26359374999993,63.68546874999993
2025-02-22 06:06:59.999,2690.48,2757.4336,2756.0896,2753.3853,2756.8555,2746.8503,66.95359374999998,66.37546874999998
2025-02-22 06:07:59.999,2687.7,2757.4336,2756.0896,2753.3853,2756.8555,2746.806,69.73359375000018,69.15546875000018
2025-02-22 06:08:59.999,2687.61,2757.2583,2755.959,2753.3853,2756.7415,2746.8503,69.64830078124987,69.13145507812487
2025-02-22 06:09:59.999,2686.51,2757.2583,2756.2217,2753.3853,2756.7415,2746.8503,70.74830078124978,70.23145507812478
2025-02-22 06:10:59.999,2686.78,2757.4336,2756.6938,2753.4753,2756.4353,2746.806,70.6535937499998,69.6553027343748
2025-02-22 06:11:59.999,2688.01,2757.4336,2756.683,2753.4753,2756.4353,2746.806,69.42359374999978,68.42530273437478
2025-02-22 06:12:59.999,2688.91,2757.2583,2756.211,2753.1377,2756.7415,2746.9539,68.34830078125015,67.83145507812515
2025-02-22 06:13:59.999,2689.14,2757.2583,2756.211,2753.1377,2756.7415,2746.9539,68.11830078125013,67.60145507812513
2025-02-22 06:14:59.999,2690.46,2757.2583,2756.211,2753.1377,2756.7415,2746.9539,66.79830078124996,66.28145507812496
2025-02-22 06:15:59.999,2689.73,2757.4336,2757.389,2753.4753,2756.4353,2746.3706,67.70359374999998,66.70530273437498
2025-02-22 06:16:59.999,2689.44,2757.4336,2756.3687,2753.3853,2756.4353,2746.806,67.99359374999995,66.99530273437495
2025-02-22 06:17:59.999,2688.5,2757.4336,2756.3687,2753.3853,2756.4353,2746.806,68.93359375,67.935302734375
2025-02-22 06:18:59.999,2687.51,2757.4336,2756.3687,2753.3853,2756.4353,2746.806,69.92359374999978,68.92530273437478
2025-02-22 06:19:59.999,2688.01,2757.4336,2756.3687,2753.3853,2756.8555,2747.2498,69.42359374999978,68.84546874999978
2025-02-22 06:20:59.999,2688.01,2757.8162,2756.7102,2753.4753,2756.9211,2746.8145,69.80616210937478,68.91114257812478
2025-02-22 06:21:59.999,2687.01,2757.8162,2756.7102,2753.4753,2756.9211,2747.7593,70.80616210937478,69.91114257812478
2025-02-22 06:22:59.999,2686.8,2757.6409,2756.238,2753.1377,2756.7415,2746.755,70.84086914062482,69.94145507812482
2025-02-22 06:23:59.999,2687.69,2757.6409,2756.238,2753.1377,2756.7415,2746.755,69.95086914062495,69.05145507812495
2025-02-22 06:24:59.999,2686.9,2757.4534,2755.9375,2752.922,2755.7188,2746.755,70.55336914062491,68.81874999999991
2025-02-22 06:25:59.999,2686.44,2757.4534,2756.339,2753.1377,2756.0273,2746.755,71.01336914062495,69.58734374999995
2025-02-22 06:26:59.999,2687.79,2757.012,2756.339,2752.4504,2755.7188,2746.755,69.22196289062504,67.92875000000004
2025-02-22 06:27:59.999,2687.6,2757.012,2756.1199,2752.303,2755.3574,2746.755,69.41196289062509,67.75742187500009
2025-02-22 06:28:59.999,2688.11,2757.012,2756.1199,2752.303,2755.3574,2746.755,68.90196289062487,67.24742187499987
2025-02-22 06:29:59.999,2688.45,2757.1995,2756.1199,2752.303,2756.3801,2746.755,68.74946289062518,67.93012695312518
2025-02-22 06:30:59.999,2688.1,2757.3748,2756.2505,2752.5505,2756.4941,2747.7593,69.27475585937509,68.39414062500009
2025-02-22 06:31:59.999,2689.49,2757.3748,2756.2505,2752.6406,2756.5598,2747.7593,67.88475585937522,67.06981445312522
2025-02-22 06:32:59.999,2689.99,2757.3748,2756.2505,2752.6406,2756.5598,2747.324,67.38475585937522,66.56981445312522
2025-02-22 06:33:59.999,2690.9,2757.271,2756.5862,2753.3774,2756.5598,2747.324,66.37099609374991,65.65981445312491
2025-02-22 06:34:59.999,2689.39,2758.45,2757.3057,2754.7373,2757.1875,2747.3599,69.05995117187513,67.79750000000013
2025-02-22 06:35:59.999,2688.39,2758.45,2757.175,2755.4146,2757.8088,2747.3599,70.05995117187513,69.41883789062513
2025-02-22 06:36:59.999,2688.11,2758.45,2757.6472,2755.505,2757.8745,2747.7593,70.33995117187487,69.76451171874987
2025-02-22 06:37:59.999,2687.36,2758.45,2757.175,2755.4146,2757.8088,2747.3599,71.08995117187487,70.44883789062487
2025-02-22 06:38:59.999,2687.0,2759.1138,2757.7583,2755.167,2757.6948,2746.755,72.11376953125,70.69482421875
2025-02-22 06:39:59.999,2687.01,2759.1138,2757.7583,2755.167,2757.6948,2746.755,72.10376953124978,70.68482421874978
2025-02-22 06:40:59.999,2688.45,2759.1138,2757.7583,2755.167,2757.6948,2746.755,70.66376953125018,69.24482421875018
2025-02-22 06:41:59.999,2687.01,2759.0845,2757.7583,2755.167,2757.6948,2747.3599,72.07447265624978,70.68482421874978
2025-02-22 06:42:59.999,2686.31,2759.0845,2757.7583,2755.167,2757.6948,2747.3599,72.77447265625005,71.38482421875005
2025-02-22 06:43:59.999,2685.47,2758.8586,2757.7583,2755.1992,2757.6948,2746.755,73.3886425781252,72.2248242187502
2025-02-22 06:44:59.999,2686.82,2758.8586,2757.7542,2754.981,2757.6948,2746.755,72.03864257812484,70.87482421874984
2025-02-22 06:45:59.999,2687.21,2758.9302,2758.1624,2755.159,2757.8745,2747.324,71.72017578124996,70.66451171874996
2025-02-22 06:46:59.999,2687.04,2758.8586,2757.696,2754.8557,2757.6948,2746.755,71.81864257812504,70.65482421875004
2025-02-22 06:47:59.999,2687.88,2759.034,2757.581,2754.8557,2757.8088,2746.755,71.15393554687489,69.92883789062489
2025-02-22 06:48:59.999,2686.51,2758.8926,2757.581,2754.8557,2757.8088,2746.755,72.38257812499978,71.29883789062478
2025-02-22 06:49:59.999,2686.73,2758.7173,2757.581,2754.6082,2757.6948,2746.755,71.98728515624998,70.96482421874998
2025-02-22 06:50:59.999,2686.2,2758.8926,2757.7117,2754.8557,2757.8745,2747.254,72.69257812500018,71.67451171875018
2025-02-22 06:51:59.999,2685.81,2758.8926,2757.7117,2754.8557,2757.8745,2747.254,73.08257812500005,72.06451171875005
2025-02-22 06:52:59.999,2685.24,2758.6821,2757.7117,2754.8557,2757.664,2747.3599,73.44212890625022,72.42406250000022
2025-02-22 06:53:59.999,2684.8,2758.6821,2757.5718,2754.8557,2757.664,2747.3599,73.88212890624982,72.86406249999982
2025-02-22 06:54:59.999,2685.58,2758.6821,2757.5718,2754.8557,2757.664,2747.3599,73.10212890625007,72.08406250000007
2025-02-22 06:55:59.999,2685.49,2758.6821,2757.5718,2754.8557,2757.664,2747.3599,73.19212890625022,72.17406250000022
2025-02-22 06:56:59.999,2684.55,2758.6821,2757.5718,2754.8557,2757.664,2746.755,74.13212890624982,73.11406249999982
2025-02-22 06:57:59.999,2685.15,2758.6907,2757.538,2754.8557,2757.664,2746.755,73.54067382812491,72.51406249999991
2025-02-22 06:58:59.999,2684.49,2758.6907,2757.552,2754.8557,2757.664,2746.2212,74.20067382812522,73.17406250000022
2025-02-22 06:59:59.999,2684.79,2758.244,2754.8074,2755.5293,2757.2385,2746.8103,73.45389648437504,72.44852539062504
2025-02-22 07:00:59.999,2685.0,2758.11,2758.2954,2758.0967,2754.6138,2746.7944,73.110107421875,69.61376953125
2025-02-22 07:01:59.999,2685.74,2758.0063,2757.8066,2758.11,2754.6138,2746.4993,72.26634765625022,68.87376953125022
2025-02-22 07:02:59.999,2684.5,2758.4038,2758.465,2758.11,2754.6138,2746.6404,73.90380859375,70.11376953125
2025-02-22 07:03:59.999,2688.45,2758.498,2759.8367,2758.11,2754.6138,2746.4678,70.04804687500018,66.16376953125018
2025-02-22 07:04:59.999,2689.44,2758.5342,2760.0217,2758.11,2754.6138,2746.4678,69.09417968749995,65.17376953124995
2025-02-22 07:05:59.999,2691.98,2758.5342,2760.612,2758.11,2754.6138,2746.4678,66.55417968749998,62.63376953124998
2025-02-22 07:06:59.999,2693.09,2758.5342,2760.1418,2758.11,2754.6138,2746.4993,65.44417968749985,61.523769531249854
2025-02-22 07:07:59.999,2694.4,2758.5342,2760.1418,2758.11,2754.6138,2746.4993,64.13417968749991,60.21376953124991
2025-02-22 07:08:59.999,2694.05,2758.5342,2760.5059,2758.11,2754.6138,2746.4993,64.48417968749982,60.56376953124982
2025-02-22 07:09:59.999,2692.5,2758.5342,2760.4497,2758.11,2754.6138,2746.4993,66.0341796875,62.11376953125
2025-02-22 07:10:59.999,2690.6,2758.5342,2760.4272,2758.11,2754.6138,2746.4993,67.93417968750009,64.01376953125009
2025-02-22 07:11:59.999,2690.96,2758.5342,2760.3228,2758.11,2754.6138,2746.4993,67.57417968749996,63.653769531249964
2025-02-22 07:12:59.999,2691.17,2758.638,2760.3542,2758.11,2754.6138,2746.4678,67.46793945312493,63.44376953124993
2025-02-22 07:13:59.999,2692.44,2758.638,2760.0127,2757.1921,2754.5933,2746.4678,66.19793945312495,62.153261718749945
2025-02-22 07:14:59.999,2690.24,2758.638,2760.0127,2757.1921,2754.5933,2746.4678,68.39793945312522,64.35326171875022
2025-02-22 07:15:59.999,2691.31,2758.5342,2760.3499,2758.11,2754.6138,2747.022,67.22417968750005,63.303769531250055
2025-02-22 07:16:59.999,2692.4,2758.5342,2760.3499,2758.11,2754.6138,2747.022,66.13417968749991,62.21376953124991
2025-02-22 07:17:59.999,2693.59,2758.638,2761.06,2758.11,2754.6138,2747.022,65.04793945312485,61.023769531249854
2025-02-22 07:18:59.999,2692.89,2758.638,2761.06,2758.11,2754.6138,2746.6404,65.74793945312513,61.72376953125013
2025-02-22 07:19:59.999,2694.17,2758.638,2760.3813,2758.2874,2755.1057,2746.9116,64.46793945312493,60.93571289062493
2025-02-22 07:20:59.999,2694.78,2758.9167,2760.3499,2758.2874,2755.151,2747.4658,64.1367480468748,60.3708789062498
2025-02-22 07:21:59.999,2693.17,2758.9167,2760.6677,2758.8062,2755.151,2747.9753,65.74674804687493,61.98087890624993
2025-02-22 07:22:59.999,2694.68,2759.9116,2760.3577,2759.753,2755.151,2747.7034,65.23162109375016,60.470878906250164
2025-02-22 07:23:59.999,2693.48,2759.9116,2760.3577,2759.753,2755.151,2747.7034,66.43162109374998,61.67087890624998
2025-02-22 07:24:59.999,2694.2,2759.7363,2759.905,2758.5874,2754.4941,2747.304,65.53632812500018,60.29414062500018
2025-02-22 07:25:59.999,2694.21,2759.7363,2760.0415,2758.5874,2754.4941,2747.304,65.52632812499996,60.284140624999964
2025-02-22 07:26:59.999,2695.3,2759.7363,2760.0415,2758.5874,2754.4941,2746.699,64.43632812499982,59.19414062499982
2025-02-22 07:27:59.999,2692.71,2759.7363,2760.0415,2758.5874,2754.4941,2746.699,67.02632812499996,61.784140624999964
2025-02-22 07:28:59.999,2691.61,2759.7363,2760.0415,2758.5874,2754.4941,2746.699,68.12632812499987,62.88414062499987
2025-02-22 07:29:59.999,2690.23,2759.9116,2760.0415,2758.835,2755.0852,2746.699,69.68162109374998,64.85520507812498
2025-02-22 07:30:59.999,2689.81,2759.9116,2760.8545,2759.753,2755.151,2747.304,70.10162109375005,65.34087890625005
2025-02-22 07:31:59.999,2688.44,2759.9116,2760.8545,2759.753,2755.151,2747.7034,71.47162109374995,66.71087890624995
2025-02-22 07:32:59.999,2688.02,2759.9116,2760.8545,2759.753,2755.151,2747.5938,71.89162109375002,67.13087890625002
2025-02-22 07:33:59.999,2688.0,2759.7566,2761.1992,2759.1746,2755.151,2747.9753,71.756591796875,67.15087890625
2025-02-22 07:34:59.999,2687.82,2759.9116,2760.2249,2758.0964,2755.151,2747.7034,72.09162109374984,67.33087890624984
2025-02-22 07:35:59.999,2688.99,2759.5293,2759.8499,2756.9304,2755.0852,2747.7034,70.53929687500022,66.09520507812522
2025-02-22 07:36:59.999,2691.61,2757.9497,2758.835,2756.5298,2753.6067,2747.7034,66.33970703124987,61.99668945312487
2025-02-22 07:37:59.999,2692.69,2757.7744,2758.3635,2755.6118,2752.95,2747.304,65.08441406249995,60.259951171874945
2025-02-22 07:38:59.999,2692.2,2757.2495,2757.0486,2754.2024,2752.339,2746.699,65.04951171875018,60.13911132812518
2025-02-22 07:39:59.999,2690.99,2757.2495,2757.0486,2754.2024,2752.339,2746.699,66.25951171875022,61.34911132812522
2025-02-22 07:40:59.999,2690.28,2757.2495,2757.0486,2754.2024,2752.339,2746.699,66.9695117187498,62.0591113281248
2025-02-22 07:41:59.999,2690.49,2757.0889,2756.6147,2753.7888,2752.339,2746.699,66.59886718750022,61.84911132812522
2025-02-22 07:42:59.999,2689.71,2757.0889,2756.6147,2753.7888,2752.339,2746.699,67.37886718749996,62.629111328124964
2025-02-22 07:43:59.999,2690.1,2756.9705,2756.6147,2753.821,2752.339,2746.699,66.87045898437509,62.23911132812509
2025-02-22 07:44:59.999,2690.89,2756.9705,2756.6106,2753.821,2752.339,2746.699,66.08045898437513,61.44911132812513
2025-02-22 07:45:59.999,2690.86,2756.9705,2756.5525,2753.8235,2752.339,2747.304,66.11045898437487,61.47911132812487
2025-02-22 07:46:59.999,2690.61,2756.9705,2756.5525,2753.4753,2752.339,2746.699,66.36045898437487,61.72911132812487
2025-02-22 07:47:59.999,2690.68,2756.4556,2756.2095,2752.8826,2752.339,2746.699,65.77556640625016,61.659111328125164
2025-02-22 07:48:59.999,2689.1,2756.3142,2756.2095,2752.8826,2752.1614,2746.699,67.21420898437509,63.06137695312509
2025-02-22 07:49:59.999,2688.73,2756.3142,2756.2095,2752.8826,2752.1614,2746.699,67.58420898437498,63.43137695312498
2025-02-22 07:50:59.999,2688.44,2756.4895,2756.2095,2752.9214,2752.6077,2746.699,68.04950195312495,64.16766601562495
2025-02-22 07:51:59.999,2687.73,2756.4895,2756.2095,2752.9214,2752.4397,2746.699,68.75950195312498,64.70969726562498
2025-02-22 07:52:59.999,2688.01,2755.7056,2756.2095,2752.6738,2751.8486,2747.304,67.69556640624978,63.83863281249978
2025-02-22 07:53:59.999,2687.1,2755.7056,2756.2002,2752.6738,2751.8486,2747.304,68.60556640625009,64.74863281250009
2025-02-22 07:54:59.999,2685.01,2755.7056,2756.2002,2752.6738,2751.8486,2747.304,70.69556640624978,66.83863281249978
2025-02-22 07:55:59.999,2684.71,2755.7056,2756.2002,2752.6738,2751.8486,2747.304,70.99556640624996,67.13863281249996
2025-02-22 07:56:59.999,2684.93,2755.7056,2756.2002,2752.6738,2751.8486,2746.699,70.77556640625016,66.91863281250016
2025-02-22 07:57:59.999,2685.67,2755.714,2756.2322,2752.6738,2751.8486,2746.699,70.04411132812493,66.17863281249993
2025-02-22 07:58:59.999,2684.56,2755.714,2756.246,2752.6738,2751.8486,2746.1653,71.15411132812505,67.28863281250005
2025-02-22 07:59:59.999,2684.56,2755.325,2756.9465,2753.118,2752.4731,2747.9753,70.76495117187505,67.91314453125005
2025-02-22 08:00:59.999,2685.21,2755.157,2754.7927,2753.9377,2751.394,2744.1367,69.94698242187496,66.18404296874996
